Place_id,Map LOcation,Name,Price,Cuisine,Latitude,Longitude,Address,Timing,,Rating,Total Raters,Competitor_Count,Area Name
614,https://www.google.co.in/maps/place/Kanaiya+Kathiyawadi+Restaurant/data=!4m7!3m6!1s0x39569db6d69f3805:0xfa29277e2774afb3!8m2!3d22.2441786!4d68.9672112!16s%2Fg%2F11rf0bb02z!19sChIJBTif1radVjkRs690J34nKfo?authuser=0&hl=en&rclk=1,Kanaiya Kathiyawadi Restaurant,100,Vegetarian,22.2441786,68.9672112,"First Floor, above IIFL Finance, opposite VITS",https://lh5.googleusercontent.com/p/AF1QipONcqCDIARV-CFGLKs1PJH1IbB2BdHv4e1c0opo=w91-h92-k-no,,4.9,68,116,panchvati
615,https://www.google.co.in/maps/place/Bhojnam+Restaurant/data=!4m7!3m6!1s0x39569dd3e5f84b07:0xa8183ab308414ee7!8m2!3d22.2442722!4d68.9684783!16s%2Fg%2F11vwmz_0jf!19sChIJB0v45dOdVjkR505BCLM6GKg?authuser=0&hl=en&rclk=1,Bhojnam Restaurant,500,Restaurant,22.2442722,68.9684783,"C/O MSBBHAUOOE RS NO 356, PLOT NO 1",https://lh5.googleusercontent.com/p/AF1QipOFXYvdvo-dQcTiAV0tIjb3mL9pI3D8ia4TMMwK=w122-h92-k-no,,4.9,11,116,shalimar
616,https://www.google.co.in/maps/place/Maheswari+restaurant/data=!4m7!3m6!1s0x39569d6edc2e46bf:0xd09a0aa838084652!8m2!3d22.2410964!4d68.967272!16s%2Fg%2F11w1wwfpq3!19sChIJv0Yu3G6dVjkRUkYIOKgKmtA?authuser=0&hl=en&rclk=1,Maheswari restaurant,100,Restaurant,22.2410964,68.967272,"Maheswari Restaurant, Aditya Rd",https://lh5.googleusercontent.com/p/AF1QipPx2F4F6xPvsRt0W9sQ9DIBqUsbAnmzi_dTF9h9=w138-h92-k-no,,4.9,22,116,panchvati
617,https://www.google.co.in/maps/place/Kant+Dining+Hall+%26+Restaurant/data=!4m7!3m6!1s0x39569c257d7fe139:0x786f521d1d0e7506!8m2!3d22.2403673!4d68.9658768!16s%2Fg%2F11fzfdckdr!19sChIJOeF_fSWcVjkRBnUOHR1Sb3g?authuser=0&hl=en&rclk=1,Kant Dining Hall & Restaurant,255,Restaurant,22.2403673,68.9658768,·,https://lh5.googleusercontent.com/p/AF1QipMIV6LbSoq6DUgUKfr1dremAJOMeI_6qnuBCCz2=w204-h92-k-no,,4.3,976,116,sharanpur road
618,https://www.google.co.in/maps/place/Parivar+Restaurant/data=!4m7!3m6!1s0x39569d2d14009dbb:0x65b096aca9183f24!8m2!3d22.2390411!4d68.9680226!16s%2Fg%2F11s_vsz31w!19sChIJu50AFC2dVjkRJD8YqayWsGU?authuser=0&hl=en&rclk=1,Parivar Restaurant,100,Gujarati,22.2390411,68.9680226,Mandir Chowk,https://lh5.googleusercontent.com/p/AF1QipNjXr5msC_BhfhXmMtWadUxGy2xtUJ-V2VW2cuy=w122-h92-k-no,,4.1,34,116,shalimar
619,https://www.google.co.in/maps/place/Dwarkesh+Bhojnalaya/data=!4m7!3m6!1s0x39569d859de382a1:0x57f4f482c42e4e01!8m2!3d22.2408311!4d68.9659516!16s%2Fg%2F11h3dnjv_w!19sChIJoYLjnYWdVjkRAU4uxIL09Fc?authuser=0&hl=en&rclk=1,Dwarkesh Bhojnalaya,100,Restaurant,22.2408311,68.9659516,Aditya Rd,https://lh5.googleusercontent.com/p/AF1QipPvRRVIZjhViQOOyO6UNEttE4QX-uUVGmXgOTfU=w163-h92-k-no,,4.1,277,17,panchvati
620,https://www.google.co.in/maps/place/New+Sharanam+Restaurant/data=!4m7!3m6!1s0x39569c258f36e7a5:0xd759114d688ec2f6!8m2!3d22.2419375!4d68.9661875!16s%2Fg%2F11g6qwk7ry!19sChIJpec2jyWcVjkR9sKOaE0RWdc?authuser=0&hl=en&rclk=1,New Sharanam Restaurant,255,Restaurant,22.2419375,68.9661875,,https://lh5.googleusercontent.com/p/AF1QipPA5tiLTacAaj3bhKUSw4-9u3EycM3v7fAaN1N_=w122-h92-k-no,,3.7,371,119,sharanpur road
621,https://www.google.co.in/maps/place/Shreenathji+Restaurant/data=!4m7!3m6!1s0x39569d8a8cb106f7:0x417101bed176d64!8m2!3d22.2391465!4d68.9680195!16s%2Fg%2F11tp5t296p!19sChIJ9waxjIqdVjkRZG0X7RsQFwQ?authuser=0&hl=en&rclk=1,Shreenathji Restaurant,300,Indian,22.2391465,68.9680195,Mandir Chowk,https://lh5.googleusercontent.com/p/AF1QipOyhcHxU_IWeYDXkKMiagLZG-b5zncl4VIJTIZf=w80-h142-k-no,,3.5,113,116,shalimar
622,https://www.google.co.in/maps/place/GOVERDHAN+THAL./data=!4m7!3m6!1s0x39569dc810706185:0x3968e0eff68000ac!8m2!3d22.2400527!4d68.9651516!16s%2Fg%2F11v57yd5yp!19sChIJhWFwEMidVjkRrACA9u_gaDk?authuser=0&hl=en&rclk=1,GOVERDHAN THAL.,100,Gujarati,22.2400527,68.9651516,"HOME GAURD CHOWK, JAVAHAR ROAD, near HOTEL CITY PALACE",https://lh5.googleusercontent.com/p/AF1QipO6DUR7P8fvBFSv1O1nG6IKFIU9-_UPj_AsVqw0=w80-h173-k-no,,4.6,49,115,panchvati
623,https://www.google.co.in/maps/place/Chaat+Chaska/data=!4m7!3m6!1s0x39569d6ff2920b71:0xee42227c5b6d8186!8m2!3d22.2390194!4d68.9708449!16s%2Fg%2F11w85jx9z0!19sChIJcQuS8m-dVjkRhoFtW3wiQu4?authuser=0&hl=en&rclk=1,Chaat Chaska,100,Restaurant,22.2390194,68.9708449,·,https://lh5.googleusercontent.com/p/AF1QipNf-B2D0QzYBbMP-LKzFJizuiOpvxR7imnDQBhZ=w122-h92-k-no,,4.8,57,117,college road
624,https://www.google.co.in/maps/place/Tamilnadu+Restaurant/data=!4m7!3m6!1s0x39569da76028e0f9:0xa8039c22ea1f934!8m2!3d22.2395894!4d68.9646893!16s%2Fg%2F11rqkwp4dm!19sChIJ-eAoYKedVjkRNPmhLsI5gAo?authuser=0&hl=en&rclk=1,Tamilnadu Restaurant,200,South Indian,22.2395894,68.9646893,Home Guard Chowk Marcket Road,https://lh5.googleusercontent.com/p/AF1QipNvH3HAQQHkZuQH9xYajCnoNvumXcPotJJiM0ft=w80-h106-k-no,,3.8,55,118,panchvati
625,https://www.google.co.in/maps/place/Lucky+Non-veg+Restaurant/data=!4m7!3m6!1s0x39569f741ccb1dc7:0xc7db717d1b4f497f!8m2!3d22.2599053!4d68.9597876!16s%2Fg%2F11s0zwdrkj!19sChIJxx3LHHSfVjkRf0lPG31x28c?authuser=0&hl=en&rclk=1,Lucky Non-veg Restaurant,255,Non Vegetarian Restaurant,22.2599053,68.9597876,Okha dwarka highway Near rupen bandar police chowki,https://lh5.googleusercontent.com/p/AF1QipPvJjuN1HM2vIv4kg9QCOg3hKEVLgMokA0-H-YU=w205-h92-k-no,,4.1,22,116,shalimar
626,https://www.google.co.in/maps/place/The+Grand+Radhey/data=!4m10!3m9!1s0x39569c20da2ca32d:0x612b851bf2f1d896!5m2!4m1!1i2!8m2!3d22.2462605!4d68.9713385!16s%2Fg%2F11g6qvffsm!19sChIJLaMs2iCcVjkRltjx8huFK2E?authuser=0&hl=en&rclk=1,The Grand Radhey,255,Restaurant,22.2462605,68.9713385,,https://lh5.googleusercontent.com/p/AF1QipOuXc-4XonQCswvdx5eS1XlBtrnjuTHj-FNVall=w153-h92-k-no,,4.1,594,116,panchvati
627,https://www.google.co.in/maps/place/Harsh+Fast+Food+-+Best+Fast+Food+Cafe+in+dwarka+Gujarat/data=!4m7!3m6!1s0x39569ddcff7b3e4d:0x7937ce49606df77a!8m2!3d22.2406635!4d68.9657865!16s%2Fg%2F11nwwy2l3t!19sChIJTT57_9ydVjkRevdtYEnON3k?authuser=0&hl=en&rclk=1,Harsh Fast Food - Best Fast Food Cafe in dwarka Gujarat,255,Fast Food,22.2406635,68.9657865,·,https://lh5.googleusercontent.com/p/AF1QipPtiPKR6yp0XrMGMsW-DoqBsmDHYeAfRAhpujXO=w80-h106-k-no,,4.5,34,116,dwarka
628,https://www.google.co.in/maps/place/Deep+Sea+Dine/data=!4m7!3m6!1s0x39569d96c1256c3f:0x4ac5beaf6698a073!8m2!3d22.2386563!4d68.9641612!16s%2Fg%2F11khf4n5rq!19sChIJP2wlwZadVjkRc6CYZq--xUo?authuser=0&hl=en&rclk=1,Deep Sea Dine,500,Restaurant,22.2386563,68.9641612,"Siddhnath Mahadev, SBI Bank Circle, dwarkadhish Temple Rd, nr. Vegetable Market",https://lh5.googleusercontent.com/p/AF1QipOfb289xYYehd402UX-l6Oz70xuLBmIqE_62hU=w122-h92-k-no,,4.5,23,118,sharanpur road
629,https://www.google.co.in/maps/place/Yash+Dining+Hall/data=!4m7!3m6!1s0x39569d7a63c17e99:0x682a46821446c2ed!8m2!3d22.2435134!4d68.9704307!16s%2Fg%2F11g0dsvb8h!19sChIJmX7BY3qdVjkR7cJGFIJGKmg?authuser=0&hl=en&rclk=1,Yash Dining Hall,100,Indian,22.2435134,68.9704307,"PGVCL Division Office,opp dwarka Meera hotel.ne bajuma Yash dining hall",https://lh5.googleusercontent.com/p/AF1QipP2zd-ZDFM443yWKDM2kJPEJtulfgK8q76iM3H5=w80-h106-k-no,,4,74,116,panchvati
630,https://www.google.co.in/maps/place/Rajavir+Parotha+House+%28Restaurant%29/data=!4m7!3m6!1s0x39569c28ecf13e11:0x4995180daa497b62!8m2!3d22.2454775!4d68.9642194!16s%2Fg%2F11c455416s!19sChIJET7x7CicVjkRYntJqg0YlUk?authuser=0&hl=en&rclk=1,Rajavir Parotha House (Restaurant),255,Gujarati,22.2454775,68.9642194,"Beside BPCL Petrol Pump, State Highway 6A, ST Depot",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UmOJFkqZASOjYIcT9Yzcyg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=276.53702&pitch=0&thumbfov=100,,4,79,116,shalimar
631,https://www.google.co.in/maps/place/Meera+Restaurant/data=!4m7!3m6!1s0x39569df264e9b62b:0xd7684c5cae3e1cae!8m2!3d22.2434664!4d68.9702658!16s%2Fg%2F11rf0b7hc2!19sChIJK7bpZPKdVjkRrhw-rlxMaNc?authuser=0&hl=en&rclk=1,Meera Restaurant,300,Restaurant,22.2434664,68.9702658,"Okha-Jamngar Highway, opp. GEB office, near Iskon Gate",https://lh5.googleusercontent.com/p/AF1QipO8bYiCq2lB1JyQpnO-ZBIh1kvlw9P0QSC1mmo2=w92-h92-k-no,,3.7,99,116,panchvati
632,https://www.google.co.in/maps/place/Aamantran+restaurant/data=!4m7!3m6!1s0x39569df6c1d9588b:0x299f1d6a212717f3!8m2!3d22.2390084!4d68.9708348!16s%2Fg%2F11g_qr1knz!19sChIJi1jZwfadVjkR8xcnIWodnyk?authuser=0&hl=en&rclk=1,Aamantran restaurant,300,Indian,22.2390084,68.9708348,"1st.floor, New, dwarkadhish Temple Rd, opp. Gomti River Hotel the grand dwarika",https://lh5.googleusercontent.com/p/AF1QipNK9808tq1XN6rv8jg73VKDi0-xxufq3vuaEP-W=w122-h92-k-no,,3.6,35,116,sharanpur road
633,https://www.google.co.in/maps/place/Madhav+Dining+Hall/data=!4m7!3m6!1s0x39569d6470ae63b1:0xed45a56d48f19a8d!8m2!3d22.2379624!4d68.9680719!16s%2Fg%2F11mxf2zm60!19sChIJsWOucGSdVjkRjZrxSG2lRe0?authuser=0&hl=en&rclk=1,Madhav Dining Hall,300,Restaurant,22.2379624,68.9680719,"nr. Gomti River, opp. Sudama Setu",https://lh5.googleusercontent.com/p/AF1QipNEqff85lvU4qgGaFiSAlmAEtyYx8Y6MIhWz39N=w122-h92-k-no,,3.6,228,117,panchvati
634,https://www.google.co.in/maps/place/Fouji+Restaurant+nonveg/data=!4m7!3m6!1s0x39569d1c40f54151:0xd3cf5eaeb1dd73c1!8m2!3d22.2456827!4d68.9641974!16s%2Fg%2F11np4h_p42!19sChIJUUH1QBydVjkRwXPdsa5ez9M?authuser=0&hl=en&rclk=1,Fouji Restaurant nonveg,300,Restaurant,22.2456827,68.9641974,"Bus Stand, GJ SH 6A",,,4.1,38,116,shalimar
635,https://www.google.co.in/maps/place/Raghuvanshi+restaurant/data=!4m7!3m6!1s0x39569d00579ed9eb:0xc82e4af2426d396f!8m2!3d22.2397495!4d68.9646387!16s%2Fg%2F11ld87m596!19sChIJ69meVwCdVjkRbzltQvJKLsg?authuser=0&hl=en&rclk=1,Raghuvanshi restaurant,300,Restaurant,22.2397495,68.9646387,"RAGHUVANSI RESTAURANT APPOJIT HOTEL NARAYANA INN, dwarkadhish Temple Rd, near STATE BANK OF INDIA SWAMINRAYAN",https://lh5.googleusercontent.com/p/AF1QipMJMoyBs-4rMZHG2Bpl7qNrNFtq0IJmOh0uyFcd=w163-h92-k-no,,4.5,13,114,panchvati
636,https://www.google.co.in/maps/place/Aarati+Restaurant/data=!4m7!3m6!1s0x39569dfaf85f8513:0x5737b4a3637c4539!8m2!3d22.2411922!4d68.9659038!16s%2Fg%2F11j1k1qrx7!19sChIJE4Vf-PqdVjkROUV8Y6O0N1c?authuser=0&hl=en&rclk=1,Aarati Restaurant,300,Restaurant,22.2411922,68.9659038,"Near, Bhadrakali Chowk",https://lh5.googleusercontent.com/p/AF1QipM54m7Sx5uGG9HxSg0ZTFCEN7hi3QnCzoTGbUOQ=w80-h168-k-no,,3.2,30,116,panchvati
637,https://www.google.co.in/maps/place/Dosa+Hub/data=!4m7!3m6!1s0x39569d9964cb913d:0x74750d178b7e0cca!8m2!3d22.2433659!4d68.9695018!16s%2Fg%2F11tmv426yg!19sChIJPZHLZJmdVjkRygx-ixcNdXQ?authuser=0&hl=en&rclk=1,Dosa Hub,300,Indian,22.2433659,68.9695018,opp. Pgvcl Highway Road,https://lh5.googleusercontent.com/p/AF1QipOMEILH5dg3NIdUOF2eufMYbWslyeroV6Sa-emZ=w163-h92-k-no,,3.7,65,116,sharanpur road
638,https://www.google.co.in/maps/place/9+To+69/data=!4m7!3m6!1s0x39569d20f806305f:0xe63573f4b5fbc8bb!8m2!3d22.2401219!4d68.9681282!16s%2Fg%2F11l5kfh8y8!19sChIJXzAG-CCdVjkRu8j7tfRzNeY?authuser=0&hl=en&rclk=1,9 To 69,100,Fast Food,22.2401219,68.9681282,"Jodhabha Manek Chowk, near Uttam Hotel",https://lh5.googleusercontent.com/p/AF1QipOg5NQPtmP2O2-2RiVsVT2ijhjYiWf8t7soO-mS=w122-h92-k-no,,4.9,11,116,panchvati
639,https://www.google.co.in/maps/place/DEV+BHOJNALAYA/data=!4m7!3m6!1s0x39569d73ee956357:0x7c0f05988a2ff195!8m2!3d22.2438732!4d68.9711393!16s%2Fg%2F11pm2cv_mv!19sChIJV2OV7nOdVjkRlfEvipgFD3w?authuser=0&hl=en&rclk=1,DEV BHOJNALAYA,100,Vegetarian,22.2438732,68.9711393,"G E, B Road, near Nayra Petrol Pump",https://lh5.googleusercontent.com/p/AF1QipNGXB4Jagl6wsX1MswS_LcvWhRHTr3AnusWUtTk=w163-h92-k-no,,4,53,117,panchvati
640,https://www.google.co.in/maps/place/RAJADHIRAJ+FOOD+ZONE/data=!4m7!3m6!1s0x39569d8c8b348cb3:0xe737b66118b89ddb!8m2!3d22.2384412!4d68.9680162!16s%2Fg%2F11rqg464wc!19sChIJs4w0i4ydVjkR2524GGG2N-c?authuser=0&hl=en&rclk=1,RAJADHIRAJ FOOD ZONE,255,Vegetarian,22.2384412,68.9680162,near dwarkadhish Temple Up Patanjali Store,https://lh5.googleusercontent.com/p/AF1QipPxZFcyI7vbfh3iRLWwts_gaGnaDvRF_i_QkZMj=w122-h92-k-no,,4.5,2,117,shalimar
641,https://www.google.co.in/maps/place/La+Pinoz+Pizza/data=!4m7!3m6!1s0x39569d68e979db77:0x8b3fd3e44f4342ad!8m2!3d22.2364435!4d68.9770008!16s%2Fg%2F11s5ylt05h!19sChIJd9t56WidVjkRrUJDT-TTP4s?authuser=0&hl=en&rclk=1,La Pinoz Pizza,300,Pizza,22.2364435,68.9770008,"La Pinoz Pizza, near Hathi Gate, beside Alakh Restaurant",https://lh5.googleusercontent.com/p/AF1QipMXDkelzVlCqr1HSy7A4Bo24QN4yxx-0sVYSnYR=w80-h107-k-no,,3.8,751,118,college road
642,https://www.google.co.in/maps/place/Riddhi+Siddhi+Restaurant/data=!4m7!3m6!1s0x39569d0073682aa7:0x6f8730fe0f2ce2a4!8m2!3d22.2436293!4d68.9691575!16s%2Fg%2F11y9y91by0!19sChIJpypocwCdVjkRpOIsD_4wh28?authuser=0&hl=en&rclk=1,Riddhi Siddhi Restaurant,255,Vegetarian,22.2436293,68.9691575,6XV9+FM3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bgZUec79TCar3hiYk7fGDA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=118.246994&pitch=0&thumbfov=100,,5,1,116,panchvati
643,https://www.google.co.in/maps/place/PEPPERMENT+RESTAURANT/data=!4m7!3m6!1s0x39569d09bc5d6965:0xa869b5e3651259b!8m2!3d22.2408506!4d68.9657944!16s%2Fg%2F11tp26kk07!19sChIJZWldvAmdVjkRmyVRNl6bhgo?authuser=0&hl=en&rclk=1,PEPPERMENT RESTAURANT,100,Restaurant,22.2408506,68.9657944,Bhadrakali Rd,https://lh5.googleusercontent.com/p/AF1QipN9sVFJmXzaW7lKB2uy1Sspxk7eXojus2fGIh_j=w80-h106-k-no,,4.3,8,116,sharanpur road
644,https://www.google.co.in/maps/place/Food+Mohalla+dwarka/data=!4m7!3m6!1s0x39569d294df747df:0xe9aabc47bf8f9647!8m2!3d22.2392779!4d68.9660879!16s%2Fg%2F11vks5bl4y!19sChIJ30f3TSmdVjkRR5aPv0e8quk?authuser=0&hl=en&rclk=1,Food Mohalla dwarka,100,Fast Food,22.2392779,68.9660879,"1st floor, krishna complex, tinn batti chowk, above idbi bank",https://lh5.googleusercontent.com/p/AF1QipOZD_O9ZnzfEIGY4n8tgxna4ihSLViXQ0aK2jZC=w80-h106-k-no,,4.4,30,116,dwarka
645,https://www.google.co.in/maps/place/Vandana+Hotel+%26+Restaurant/data=!4m10!3m9!1s0x39569c2408accf91:0x465904bac50d9d22!5m2!4m1!1i2!8m2!3d22.243822!4d68.971448!16s%2Fg%2F12ll8bv5k!19sChIJkc-sCCScVjkRIp0NxboEWUY?authuser=0&hl=en&rclk=1,Vandana Hotel & Restaurant,255,1-star hotel,22.243822,68.971448,,https://lh5.googleusercontent.com/p/AF1QipNpk7dMjELYufhyPGbbRoxG4_rSq1IyKR-eIWo2=w163-h92-k-no,,4.1,794,116,panchvati
646,https://www.google.co.in/maps/place/Shree+Gurukrupa+Kathiawadi+Dhaba/data=!4m7!3m6!1s0x39569df62e92b557:0x531b4b7be2573c70!8m2!3d22.2430625!4d68.9739375!16s%2Fg%2F11hf7dn42f!19sChIJV7WSLvadVjkRcDxX4ntLG1M?authuser=0&hl=en&rclk=1,Shree Gurukrupa Kathiawadi Dhaba,100,Dhaba,22.2430625,68.9739375,,https://lh5.googleusercontent.com/p/AF1QipNjzV_bEFBE918-D1-vGOnmK42XLokLThkoiBvY=w80-h106-k-no,,3.1,364,116,shalimar
647,https://www.google.co.in/maps/place/GUGLI+BRAHMIN+505/data=!4m7!3m6!1s0x39569d27d811867f:0xa9aa9fa266d0fc77!8m2!3d22.2438944!4d68.965554!16s%2Fg%2F11sh59jpy3!19sChIJf4YR2CedVjkRd_zQZqKfqqk?authuser=0&hl=en&rclk=1,GUGLI BRAHMIN 505,100,Vegetarian,22.2438944,68.965554,"High Way Road, near Rabari Gate",https://lh5.googleusercontent.com/p/AF1QipPXm3G7oH1T1YGkjM50XDFk4CoE8zov6xUDUq2r=w137-h92-k-no,,4.2,46,117,panchvati
648,https://www.google.co.in/maps/place/Murlidhar+restaurant/data=!4m7!3m6!1s0x39569ddd69391d0f:0x1a7f9d16247317a2!8m2!3d22.2407556!4d68.9785298!16s%2Fg%2F11qn9sygs7!19sChIJDx05ad2dVjkRohdzJBadfxo?authuser=0&hl=en&rclk=1,Murlidhar restaurant,100,Restaurant,22.2407556,68.9785298,Dwaraka Rd,https://lh5.googleusercontent.com/p/AF1QipP6cwW4TdzXgfVbE3hjOVcRyxRsKVRd-0BKi9Wd=w163-h92-k-no,,3.9,196,116,shalimar
649,https://www.google.co.in/maps/place/Shree+Mehaman/data=!4m7!3m6!1s0x39569c25327b5321:0xce1a13cedfed8f22!8m2!3d22.2390997!4d68.968086!16s%2Fg%2F11g8zc66y0!19sChIJIVN7MiWcVjkRIo_t384TGs4?authuser=0&hl=en&rclk=1,Shree Mehaman,255,Indian,22.2390997,68.968086,"6XQ9+J6P, Jodhabha Manek Rd",https://lh5.googleusercontent.com/p/AF1QipP4K2FJuakMELhykR_2yaRe4i57iWfNKW37MyW6=w80-h142-k-no,,3.6,28,116,panchvati
650,https://www.google.co.in/maps/place/Radhe+radhe+restaurant/data=!4m7!3m6!1s0x39569d001c1627a1:0xcffe457e78f64242!8m2!3d22.2402125!4d68.9664219!16s%2Fg%2F11wfdjjwbv!19sChIJoScWHACdVjkRQkL2eH5F_s8?authuser=0&hl=en&rclk=1,Radhe radhe restaurant,255,Restaurant,22.2402125,68.9664219,6XR8+3HM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lKaVDdBIlQX_XB8Bk4yYyQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=352.34967&pitch=0&thumbfov=100,,3,1,116,sharanpur road
651,https://www.google.co.in/maps/place/Gopal+Restaurant/data=!4m7!3m6!1s0x39569d4e65d2041d:0x9ab84d91c2b33249!8m2!3d22.240032!4d68.9649313!16s%2Fg%2F11h4zq1tdh!19sChIJHQTSZU6dVjkRSTKzwpFNuJo?authuser=0&hl=en&rclk=1,Gopal Restaurant,255,Restaurant,22.240032,68.9649313,"6XR7+2X7, Unnamed Road",https://lh5.googleusercontent.com/p/AF1QipMLwbs1nnSbTnVD_inMB_xzeBcG4equGk7NgOom=w122-h92-k-no,,3.6,9,117,shalimar
652,https://www.google.co.in/maps/place/Krishna+Dining+house/data=!4m7!3m6!1s0x39569de38212f39b:0x14689e79fd539b49!8m2!3d22.2397427!4d68.9679968!16s%2Fg%2F11qh688hn3!19sChIJm_MSguOdVjkRSZtT_XmeaBQ?authuser=0&hl=en&rclk=1,Krishna Dining house,100,Indian,22.2397427,68.9679968,"6XQ9+V5X, Jodhabha Manek Rd",https://lh5.googleusercontent.com/p/AF1QipMgY_JNsOInrGeRt4xppbIbTfbno6VBBLkkT9J_=w122-h92-k-no,,4.5,13,116,panchvati
653,https://www.google.co.in/maps/place/Dev+Restaurant/data=!4m7!3m6!1s0x39569daaf4e254b1:0xafc194e5207f98a2!8m2!3d22.2437699!4d68.9706322!16s%2Fg%2F11s5k4v9rg!19sChIJsVTi9KqdVjkRoph_IOWUwa8?authuser=0&hl=en&rclk=1,Dev Restaurant,255,Restaurant,22.2437699,68.9706322,"Police Station, Sanathan Road, opposite dwarka",https://lh5.googleusercontent.com/p/AF1QipPmoAweL2iWbcswXhdVbMDapKDJVEi6R08Ckv4s=w122-h92-k-no,,2.3,15,116,shalimar
654,https://www.google.co.in/maps/place/Heerabai+Gathiyawada/data=!4m7!3m6!1s0x39569d0069659e45:0x375a057d3b1ff7a9!8m2!3d22.2402756!4d68.9658477!16s%2Fg%2F11wtlvbfzt!19sChIJRZ5laQCdVjkRqfcfO30FWjc?authuser=0&hl=en&rclk=1,Heerabai Gathiyawada,100,Gujarati,22.2402756,68.9658477,6XR8+489,https://lh5.googleusercontent.com/p/AF1QipMJsdR_kfKFPm8zF0l7vkVmFg9WieB4z3mUvx4v=w80-h106-k-no,,4.8,8,116,dwarka
655,https://www.google.co.in/maps/place/SHIVANGI+RESTAURANT/data=!4m7!3m6!1s0x39569db21b598b17:0xa7f809ff27f30811!8m2!3d22.2409552!4d68.9658054!16s%2Fg%2F11k5440k6x!19sChIJF4tZG7KdVjkREQjzJ_8J-Kc?authuser=0&hl=en&rclk=1,SHIVANGI RESTAURANT,100,Restaurant,22.2409552,68.9658054,"Bhadrakali, Chowk, Devbhumi, opp. HDFC Bank",https://lh5.googleusercontent.com/p/AF1QipNdqno9FqGXOy5UdproXBpkk_NWAYG_MJ42Lbc=w80-h106-k-no,,4.1,7,116,shalimar
656,https://www.google.co.in/maps/place/Balaji+puri/data=!4m7!3m6!1s0x39569d5deeb96435:0xec265bfff93e6055!8m2!3d22.2398816!4d68.9640664!16s%2Fg%2F11sm7t1wbr!19sChIJNWS57l2dVjkRVWA--f9bJuw?authuser=0&hl=en&rclk=1,Balaji puri,255,Fast Food,22.2398816,68.9640664,6XQ7+XJ4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vG7kuKvJwk2goJWLvgXJbg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=330.02505&pitch=0&thumbfov=100,,5,2,118,panchvati
657,https://www.google.co.in/maps/place/JAY+dwarkaDHISH+RESTAURANT/data=!4m7!3m6!1s0x39569db2ed5d246d:0x2e134c018fbffb90!8m2!3d22.2410398!4d68.9744072!16s%2Fg%2F11vlc23xg2!19sChIJbSRd7bKdVjkRkPu_jwFMEy4?authuser=0&hl=en&rclk=1,JAY dwarkaDHISH RESTAURANT,255,Restaurant,22.2410398,68.9744072,"6XRF+CQ7, near The dwarka Hotel",https://lh5.googleusercontent.com/p/AF1QipNcdGXLEpYSdticQp4FvHhODRbUNQkQYj9vd2rH=w80-h106-k-no,,5,3,116,dwarka
658,https://www.google.co.in/maps/place/Gokul+Madhav+Restaurant/data=!4m7!3m6!1s0x39569d40fb395287:0x92ac8530c348734b!8m2!3d22.241501!4d68.9657653!16s%2Fg%2F11n5qxk2ps!19sChIJh1I5-0CdVjkRS3NIwzCFrJI?authuser=0&hl=en&rclk=1,Gokul Madhav Restaurant,100,Restaurant,22.241501,68.9657653,"6XRd, vs 8+G9M, Bhadr naakali Rd",https://lh5.googleusercontent.com/p/AF1QipNd37abNTwnhM81Q9eXbMo1B-CN6UpSVFH6xUUS=w122-h92-k-no,,3.4,17,116,shalimar
659,https://www.google.co.in/maps/place/Desi+Village+Dhaba/data=!4m7!3m6!1s0x39569df1213eed41:0x6f96e6946e5c5f7b!8m2!3d22.2437037!4d68.9691756!16s%2Fg%2F11s60j6yfz!19sChIJQe0-IfGdVjkRe19cbpTmlm8?authuser=0&hl=en&rclk=1,Desi Village Dhaba,100,Restaurant,22.2437037,68.9691756,,https://lh5.googleusercontent.com/p/AF1QipOxM-v0RGgRSWXuc2p9jSV6hH2s0-Ncv-2yh9Vl=w122-h92-k-no,,3.9,17,116,panchvati
660,https://www.google.co.in/maps/place/Vaman+Food+Point/data=!4m7!3m6!1s0x39569d7296702ea3:0x54efb68fb34691f4!8m2!3d22.2383502!4d68.9676163!16s%2Fg%2F11q97mnd70!19sChIJoy5wlnKdVjkR9JFGs4-271Q?authuser=0&hl=en&rclk=1,Vaman Food Point,100,Breakfast,22.2383502,68.9676163,·,https://lh5.googleusercontent.com/p/AF1QipPR_4XVacwR8KqmYFMJvZakALUb0CZWobguqEd8=w80-h106-k-no,,3.8,44,116,shalimar
